1633625314.0,0.0,-0.06,1.02,0.22,0.07,0.41,23.6,6.1,-50.36,0.999128575090261,0.022340639831182226,0.005343474055648452,0.03484872357855515
1633625314.0,0.0,-0.05,1.01,0.11,0.07,0.21,23.65,5.85,-51.32,0.9990330357209332,0.02317810149901085,0.004180522234325025,0.03712536037490595
1633625315.0,0.0,-0.06,1.01,0.22,-0.22,0.48,23.97,5.74,-51.16,0.9989770165984284,0.02395472585447176,0.004500033611795145,0.03808990830696623
1633625315.0,0.0,-0.06,1.01,0.22,0.07,0.21,23.29,5.66,-51.59,0.998919455665306,0.02417028441083306,0.005149153164973293,0.039359937328604995
1633625315.0,-0.01,-0.05,1.01,0.11,0.14,0.27,23.24,6.03,-51.54,0.9988742772823094,0.02530079628201578,0.005342189758725785,0.03976818954669646
1633625315.0,0.0,-0.06,1.01,0.29,0.04,0.1,22.9,6.1,-51.49,0.9988370689171189,0.02553603944511826,0.005489894664198014,0.040525072524207895
1633625315.0,0.0,-0.05,1.01,0.11,0.04,0.17,24.05,6.2,-51.97,0.9988234594786067,0.02542587158810595,0.005433603977225138,0.040935287918761006
1633625315.0,0.0,-0.06,1.01,0.04,0.0,0.1,23.48,5.97,-52.31,0.9987447694340024,0.026593487187600965,0.004855928318995829,0.04216742732945621
1633625315.0,0.0,-0.05,1.01,0.29,-0.11,0.27,23.96,6.31,-52.04,0.9987272835704161,0.027081437914381966,0.0037271164885950806,0.04238534387294233
1633625315.0,0.0,-0.05,1.01,0.15,-0.22,0.07,24.14,6.53,-50.5,0.9986487356114054,0.028779647178433874,0.0035392845958743127,0.043126653412658714
1633625315.0,-0.0,-0.05,1.02,0.4,-0.04,0.17,23.43,6.2,-50.95,0.9986129816907977,0.028248027639053323,0.003997153560049391,0.04425137847045245
1633625315.0,0.0,-0.06,1.01,-0.04,0.11,0.24,23.63,6.13,-51.81,0.9985153372786839,0.029201767694206657,0.0048597975983247915,0.04572483296932948
1633625315.0,-0.0,-0.06,1.02,0.26,0.18,0.31,23.58,6.33,-49.96,0.9984019425776538,0.030197825369771617,0.004812216678470822,0.04752362539562273
1633625315.0,0.0,-0.05,1.01,0.26,0.0,0.38,23.32,5.79,-51.06,0.9983223454583688,0.031714845020644034,0.004268651707110793,0.04825393016554386
1633625315.0,0.0,-0.05,1.02,0.36,-0.11,0.17,23.1,6.31,-51.25,0.9982432813169014,0.03250768159954897,0.0042337200392096475,0.04935258409969433
1633625315.0,0.0,-0.05,1.01,0.22,0.0,0.24,23.83,5.8,-50.47,0.998110974931483,0.03348726598343174,0.004528329376985843,0.05130866370636439
1633625316.0,0.0,-0.05,1.02,0.26,0.07,0.41,24.34,6.45,-51.81,0.9979989680661371,0.033715372953989915,0.004784748407805594,0.05327700768786575
1633625316.0,-0.0,-0.06,1.02,0.11,0.07,0.41,22.75,5.91,-51.65,0.9978661681777551,0.03361624569338579,0.004656518995555127,0.0557797029623682
1633625316.0,-0.0,-0.06,1.02,0.04,0.0,0.52,23.86,5.85,-51.19,0.9978057267335187,0.033700371136006234,0.0038819679943585257,0.0568590099067942
1633625316.0,-0.0,-0.05,1.01,0.07,-0.14,0.24,23.17,6.36,-51.46,0.997698215741624,0.03424328825586037,0.0047276767571071765,0.058337951522882826
1633625316.0,0.0,-0.05,1.02,0.18,0.18,0.31,23.82,6.03,-51.35,0.9975638801460779,0.03556535318653506,0.005070075969532369,0.059797199017026306
1633625316.0,0.0,-0.06,1.01,0.33,0.07,0.31,24.13,5.56,-51.09,0.9975080897112898,0.03649982346908945,0.005980708592459353,0.060079988115769006
1633625316.0,0.0,-0.05,1.01,0.26,0.18,0.07,23.6,5.51,-51.17,0.9974607036281835,0.03618602454124652,0.006085191029265132,0.061038404268187754
1633625316.0,0.0,-0.05,1.02,0.0,0.04,0.21,23.82,6.19,-50.26,0.9972495055525376,0.03801677982523359,0.007179321791397192,0.06321871135632953
1633625316.0,0.0,-0.06,1.02,0.44,0.22,0.45,23.18,5.9,-50.65,0.9972083154826752,0.03759741508597695,0.008890166872708383,0.06389815994247086
1633625316.0,0.0,-0.06,1.01,0.0,0.36,0.14,22.76,5.51,-50.68,0.9970628893876802,0.038762620453424004,0.008655302735242848,0.06548388806443751
1633625316.0,0.0,-0.05,1.02,0.29,-0.04,0.34,22.89,5.99,-51.88,0.9969341212967718,0.040281417464662635,0.008316121287414109,0.06656280739274677
1633625316.0,0.0,-0.06,1.01,0.36,-0.07,0.24,23.3,5.88,-51.43,0.9968176263272572,0.041380539909634036,0.009005690897481112,0.06753642196281004
1633625316.0,0.0,-0.06,1.02,0.29,0.14,0.21,23.41,6.25,-51.84,0.9967430917042588,0.04179052664470851,0.009504405636175519,0.06831125307075406
1633625316.0,-0.0,-0.06,1.02,0.15,0.11,0.17,23.23,6.42,-52.16,0.9965632295241793,0.04289832700969805,0.010156809302473091,0.07013060904412567
1633625316.0,0.0,-0.06,1.01,0.29,0.14,0.38,23.46,6.31,-51.44,0.9958249525514357,0.04683867210027472,-0.035078340347024645,0.07005935134093032
1633625317.0,0.0,-0.06,1.01,0.22,-9.07,0.41,23.04,5.59,-51.86,0.9958146730253196,0.047180793423780225,-0.03393932933200951,0.0705353219590863
1633625317.0,-0.0,-0.05,1.02,0.15,0.22,0.1,23.24,6.4,-51.09,0.9956724114149721,0.0480685302494827,-0.03336304109251268,0.07219953625757271
1633625317.0,0.0,-0.05,1.01,0.26,0.11,0.34,23.77,5.7,-51.03,0.9955936025215255,0.04768194482377592,-0.03308037246285782,0.07365799151315318
1633625317.0,-0.0,-0.06,1.02,0.0,0.07,0.31,23.66,6.53,-49.56,0.995456301053267,0.04731738685278772,-0.03336915603745833,0.07559310167018479
1633625317.0,0.0,-0.06,1.01,0.0,-0.04,0.41,23.58,6.59,-52.44,0.9952917544828043,0.04770694932016408,-0.03358713873543897,0.0773968639976514
1633625317.0,0.0,-0.05,1.02,0.15,-0.04,0.38,23.38,5.66,-48.28,0.995146418061453,0.04786485648394911,-0.03342558670037996,0.07921674246626284
1633625317.0,-0.0,-0.06,1.01,0.11,0.04,0.38,23.97,6.25,-51.05,0.9949437914587688,0.049085691855919523,-0.03283568724550697,0.0812358562199666
1633625317.0,0.0,-0.05,1.02,0.33,0.11,0.41,23.65,6.31,-50.47,0.9946699117656292,0.05068582694033988,-0.03278795005418621,0.08359224788682988
1633625317.0,0.0,-0.06,1.02,0.4,0.0,0.48,22.84,6.79,-51.48,0.9944464981643303,0.05122680512384174,-0.03316926951092397,0.08574249987967608
1633625317.0,0.0,-0.05,1.01,0.18,-0.07,0.45,23.26,6.28,-51.11,0.9943302921479005,0.05248113130338241,-0.032520422265842536,0.08657611165812053
1633625317.0,-0.0,-0.06,1.01,0.33,0.11,0.17,22.59,6.26,-51.37,0.9942151811446485,0.051833175382970414,-0.03332320899285659,0.08797192309851208
1633625317.0,0.0,-0.06,1.02,-0.07,-0.14,0.31,23.68,5.97,-51.16,0.9940961385309196,0.05178820007854023,-0.033016190521602935,0.08944708409993597
1633625317.0,0.0,-0.05,1.01,0.07,0.07,0.31,23.13,5.65,-51.92,0.9938724988334804,0.05298839622092355,-0.0322731841203676,0.09147746998666208
1633625317.0,0.0,-0.06,1.01,0.33,0.14,0.41,23.77,6.0,-51.03,0.9937275876976438,0.05437051932337428,-0.031465007721765116,0.0925163843121722
1633625318.0,0.0,-0.06,1.01,0.36,0.14,0.21,24.02,6.02,-50.53,0.9936020598333196,0.05526938532709473,-0.030855469228384013,0.09353171525875828
1633625318.0,-0.0,-0.06,1.02,0.26,0.11,0.21,23.97,6.25,-51.29,0.9934433170027717,0.05610093653096546,-0.029728790950016997,0.09507502201697925
1633625318.0,0.0,-0.06,1.01,0.26,0.22,0.31,23.3,6.14,-50.52,0.9932893477099117,0.05681198115564436,-0.029356246648722314,0.09636846634604274
1633625318.0,0.0,-0.05,1.01,0.22,0.07,0.27,23.63,6.19,-51.0,0.9930762623755057,0.058712578354856014,-0.028317361141222755,0.09772664584041535
1633625318.0,0.0,-0.05,1.01,0.47,0.18,0.27,24.22,6.28,-50.68,0.9927241994326395,0.060171300178924116,-0.02884593636161687,0.10022968847115306
1633625318.0,0.0,-0.05,1.01,0.36,-0.11,0.52,23.54,5.68,-51.19,0.9925501517863465,0.05970739911242245,-0.028093883251516877,0.1024204882041689
1633625318.0,0.0,-0.05,1.02,0.0,0.18,0.45,23.17,5.6,-50.76,0.9924294813402852,0.060369800195391884,-0.027160411118457094,0.10344816991565052
1633625318.0,-0.0,-0.05,1.02,0.22,0.18,0.21,23.4,6.14,-50.89,0.9922761779745989,0.06149824518372307,-0.02727198434989021,0.10422183712190136
1633625318.0,0.0,-0.05,1.02,0.29,-0.04,0.17,23.23,6.08,-51.46,0.9921139266300791,0.062390523261621623,-0.026677082463865603,0.10538364420062113
1633625318.0,0.0,-0.06,1.01,0.26,0.11,0.24,23.71,6.16,-50.57,0.9920256423622629,0.06283675699389553,-0.025559055310027196,0.10622335693193256
1633625318.0,-0.0,-0.06,1.01,0.18,0.22,0.17,23.66,6.36,-51.86,0.9918038422759672,0.06432152882580833,-0.025806796030497205,0.1073400608103954
1633625318.0,-0.0,-0.06,1.02,0.36,-0.07,0.24,23.75,6.22,-50.92,0.9916178892192704,0.06471732880082301,-0.025842310117029893,0.10880167342931978
1633625318.0,0.0,-0.06,1.02,0.15,0.0,0.31,23.46,6.02,-51.51,0.9914764768512144,0.06444352243199845,-0.02485543084881085,0.11047006755035386
1633625318.0,0.0,-0.06,1.01,0.04,0.22,0.34,23.23,5.76,-51.41,0.9913494169877126,0.06524940388055514,-0.025147383792296866,0.11106960799317483
1633625319.0,0.0,-0.05,1.02,0.22,-0.07,0.14,23.55,6.79,-51.67,0.9911351934172883,0.065912838969076,-0.024462162698449495,0.11273033586761769
1633625319.0,-0.0,-0.05,1.01,0.22,0.14,0.34,23.34,6.45,-51.49,0.9909150237318127,0.0663474352152918,-0.024856796733030075,0.11431348668948163
1633625319.0,0.0,-0.05,1.01,0.15,-0.07,0.34,23.46,6.2,-51.67,0.9907251588321647,0.06736564184696361,-0.025341267614480564,0.11525341691776328
1633625319.0,-0.0,-0.06,1.01,0.26,-0.11,0.21,23.92,5.9,-51.27,0.9905748438937846,0.0681950561820607,-0.02418983249316673,0.11630032227419917
1633625319.0,-0.0,-0.06,1.02,0.26,0.22,0.21,24.42,5.91,-49.97,0.9902629580396595,0.06974262565851835,-0.02341552468385683,0.11818186537950341
1633625319.0,0.0,-0.06,1.02,0.4,0.14,0.38,23.35,6.14,-50.55,0.9900274406444001,0.07127684936161247,-0.023992183611955355,0.1191203284150567
1633625319.0,0.0,-0.06,1.01,0.36,-0.14,0.21,23.37,5.85,-51.0,0.9897406375769776,0.07297655976000814,-0.022774811882442184,0.12070294113248066
1633625319.0,0.0,-0.12,1.01,0.44,0.22,0.31,23.4,5.46,-51.27,0.9896434512882876,0.07312941750201662,-0.02224948542018447,0.12150262555418123
1633625319.0,0.0,-0.05,1.01,0.11,0.11,0.17,23.06,5.37,-50.66,0.9894142616210109,0.07372449110393607,-0.022625881549893746,0.12293163871235732
1633625319.0,0.0,-0.05,1.02,0.18,-0.07,0.31,24.22,6.1,-51.01,0.9892543087398367,0.07405879555906736,-0.020858388665964414,0.1243227053368278
1633625319.0,0.0,-0.06,1.02,0.18,0.36,0.27,24.67,5.88,-51.41,0.9890721119953176,0.07384724749587954,-0.02044357011900756,0.12595634859423785
1633625319.0,0.0,-0.06,1.02,0.04,0.11,0.34,23.46,5.7,-51.51,0.9889126592268359,0.07367382568017687,-0.019108502243809444,0.12750994068131855
1633625319.0,0.0,-0.05,1.02,0.07,0.29,0.31,23.41,5.71,-52.15,0.9884829188381703,0.07534631564783702,-0.0194067904494499,0.12979918477370742
1633625319.0,0.0,-0.05,1.01,0.4,-0.07,0.48,23.61,5.74,-50.85,0.9884101723054217,0.0756850404565695,-0.01868614670767016,0.13026102201147274
1633625319.0,0.0,-0.05,1.02,0.15,0.14,0.1,24.34,6.03,-50.6,0.9881960959179646,0.07659901336631235,-0.018295787008232447,0.13140141301199812
1633625320.0,0.0,-0.06,1.01,0.26,0.07,0.24,23.35,6.14,-49.75,0.9878784098955585,0.07770052021037012,-0.016825843605740708,0.13332579423433408
1633625320.0,-0.0,-0.06,1.01,0.33,0.29,0.38,23.35,5.93,-50.65,0.9876331311076305,0.07915932152740635,-0.01670582427430485,0.134296372211518
1633625320.0,0.0,-0.06,1.01,0.36,0.0,0.21,24.02,6.54,-51.01,0.9872895620580414,0.07915926675467956,-0.01690372620949082,0.1367749800889653
1633625320.0,-0.0,-0.05,1.01,0.07,0.0,0.52,23.1,6.23,-50.98,0.9868913505210315,0.08131865616442659,-0.016531996320531487,0.1384175983177142
1633625320.0,0.0,-0.05,1.02,0.51,0.04,0.34,22.75,6.34,-50.93,0.9866703051166973,0.08215531809835594,-0.015599508263503111,0.13960253597631425
1633625320.0,0.0,-0.05,1.02,0.26,0.18,0.24,23.8,5.88,-52.18,0.9864253801044147,0.08177390593193672,-0.015465731112957806,0.14155850011792806
1633625320.0,0.0,-0.05,1.01,0.0,0.07,0.41,23.27,6.59,-51.29,0.9862030774427268,0.08229125797207817,-0.015146323035229121,0.14283636722620835
1633625320.0,-0.0,-0.05,1.02,0.18,0.07,0.27,23.88,6.68,-52.0,0.9859517248288427,0.08364893534890416,-0.014325371782881624,0.1438639483863383
1633625320.0,-0.0,-0.06,1.02,0.36,0.14,0.21,23.55,5.7,-51.06,0.9857510513772451,0.08288088233504727,-0.015296874575950485,0.1455734511517394
1633625320.0,0.0,-0.05,1.01,-0.11,-0.14,0.38,23.8,6.26,-50.44,0.9853678445054627,0.08457537135091926,-0.015532213338792412,0.14715966813060835
1633625320.0,-0.0,-0.06,1.02,0.4,-0.07,0.34,23.27,5.63,-51.51,0.9851313644221521,0.08539389622039806,-0.015859659548284003,0.14823140193313059
1633625320.0,0.0,-0.05,1.02,0.22,-0.07,0.24,23.69,6.43,-50.09,0.9849172748393239,0.0853183404461122,-0.016349429848569238,0.14963769127538576
1633625320.0,0.0,-0.06,1.01,0.04,-0.07,0.31,23.85,6.2,-51.48,0.9846524995506252,0.08582689933710752,-0.016042589777454076,0.15111529966259604
1633625320.0,0.0,-0.06,1.02,0.18,0.07,0.31,23.49,5.77,-50.53,0.9842845231042978,0.08687387098514159,-0.015686148266715473,0.15294068415551376
1633625321.0,0.0,-0.05,1.02,0.29,0.07,0.38,23.88,6.83,-50.74,0.9823434274089402,0.09385251201273496,-0.06109564639345443,0.14986800394721253
1633625321.0,-0.0,-0.06,1.01,0.07,-9.22,0.24,23.49,6.42,-50.53,0.9819976736314213,0.09481885454874554,-0.06157290636345556,0.15132326657357617
1633625321.0,0.0,-0.05,1.01,0.26,-0.11,0.31,23.38,4.93,-52.16,0.9817863299524332,0.09456148355015058,-0.06135002294245396,0.15293757822159687
1633625321.0,-0.0,-0.05,1.02,0.04,0.07,0.34,23.94,5.8,-51.27,0.9815327213544426,0.09523541468344196,-0.061099759830062876,0.15424186218184704
1633625321.0,0.0,0.0,1.01,0.22,0.04,0.27,23.55,6.05,-52.42,0.9811664132420794,0.09659276887690277,-0.05973745261315885,0.15624897849796276
1633625321.0,0.0,-0.05,1.02,0.4,0.25,0.38,23.77,6.08,-52.53,0.9808468228697172,0.097011203288998,-0.05943088803756722,0.15810220128090716
1633625321.0,0.0,-0.06,1.02,0.18,0.07,0.38,23.83,5.65,-50.87,0.980458750968753,0.09807090659630616,-0.05848195388646459,0.16019549306329736
1633625321.0,0.0,-0.05,1.02,0.33,0.18,0.41,24.05,6.2,-50.68,0.9801995306698209,0.09875865056739414,-0.057196163077284624,0.16181535137930173
1633625321.0,-0.0,-0.06,1.01,0.26,0.25,0.31,24.0,5.57,-50.97,0.9800214323371045,0.09908347431472272,-0.05683668911993443,0.1628190653687022
1633625321.0,-0.0,-0.05,1.02,0.15,0.07,0.21,23.91,6.5,-50.37,0.9799602492439025,0.09851267116260289,-0.05676117120228329,0.16355834728311047
1633625321.0,0.0,-0.06,1.01,-0.04,0.04,0.17,24.09,6.77,-50.45,0.9794479196647985,0.09969854356435133,-0.05672859070414333,0.16590310446814205
1633625321.0,-0.0,-0.05,1.01,0.33,0.0,0.48,23.54,6.2,-50.68,0.979286167211972,0.099498667502727,-0.05662419737225026,0.16700993426864127
1633625321.0,0.0,-0.05,1.02,0.04,0.04,0.24,23.18,6.86,-51.38,0.9789766097854217,0.10006607427270305,-0.05592794232983159,0.1687117172559245
1633625321.0,0.0,-0.06,1.02,0.22,0.14,0.34,22.84,6.28,-51.96,0.9786499160466021,0.10089856639341475,-0.05552454581294043,0.17023761609585247
1633625322.0,0.0,-0.06,1.01,0.26,0.07,0.31,23.48,6.06,-50.01,0.9782049045453975,0.10190703743745218,-0.05439973268029459,0.17254213841367513
1633625322.0,0.0,-0.05,1.02,0.33,0.22,0.45,23.06,6.46,-50.5,0.9779546113215877,0.10245906617224754,-0.053471718790311096,0.17391863972433563
1633625322.0,-0.0,-0.05,1.01,0.22,0.18,0.27,22.96,5.68,-51.44,0.9776547767862965,0.10351508162562893,-0.052259029248464935,0.175341835181979
1633625322.0,0.01,-0.05,1.02,0.33,0.22,0.27,23.69,6.2,-52.07,0.9772749755896778,0.10535873949591631,-0.051439339828538634,0.17659884602123144
1633625322.0,-0.0,-0.06,1.02,0.47,0.11,0.24,23.88,5.23,-51.24,0.9767087095424937,0.10612948314375377,-0.05221333349649276,0.17902624756347935
1633625322.0,-0.0,-0.06,1.01,0.22,-0.14,0.52,23.37,5.7,-50.55,0.9764442380250802,0.10656922151400419,-0.05255980231956269,0.1801030766912329
1633625322.0,0.0,-0.05,1.02,0.15,-0.07,0.24,23.37,6.25,-51.57,0.9760300579303628,0.10839773048393478,-0.05249635060340192,0.18127159517064348
1633625322.0,0.0,-0.05,1.02,0.44,-0.04,0.24,23.17,5.77,-50.49,0.9755380775595931,0.10921807439361537,-0.0523223928657416,0.1834645433370901
1633625322.0,0.0,-0.06,1.02,0.26,0.04,0.45,22.89,6.1,-52.2,0.9753339854087225,0.10940394372051675,-0.05056228700319425,0.18492660473318212
1633625322.0,0.0,-0.05,1.02,0.18,0.36,0.27,23.12,6.37,-50.42,0.974818762391958,0.10968496934017637,-0.049834455891788185,0.18765424321188565
1633625322.0,-0.0,-0.05,1.01,0.18,0.18,0.55,23.29,6.4,-50.71,0.9742615398127881,0.11085810803556967,-0.04890019846395251,0.19008867013732067
1633625322.0,0.0,-0.06,1.02,0.36,0.18,0.48,22.56,6.26,-51.3,0.9740121075897666,0.11092228717374492,-0.047383215086926965,0.19170678497307347
1633625322.0,0.0,-0.05,1.01,0.15,0.32,0.31,26.95,5.9,-51.37,0.9734769764862453,0.11224993600286165,-0.04709204081028308,0.19371336508066325
1633625322.0,0.0,-0.06,1.01,0.36,0.04,0.41,23.3,6.6,-50.15,0.9731905219531518,0.11266562306616433,-0.046555996074624996,0.19503641862268853
1633625323.0,0.0,-0.06,1.02,0.18,0.11,0.27,23.26,6.53,-51.16,0.972665521935884,0.11403753826364235,-0.046442021383821065,0.19687651194022004
1633625323.0,-0.0,-0.06,1.02,0.36,0.0,0.38,22.82,6.39,-51.81,0.9724942314126731,0.1135370332639308,-0.04683396168211271,0.1979163762296032
1633625323.0,-0.0,-0.05,1.02,-0.04,-0.04,0.24,23.26,5.97,-51.03,0.9721650185922501,0.11365178559440695,-0.04764434313618757,0.19926982918609168
1633625323.0,0.0,-0.06,1.02,0.07,-0.14,0.31,22.51,6.14,-51.89,0.9718846555413475,0.11423333094271193,-0.04690277196113905,0.20047716180994438
1633625323.0,0.0,-0.06,1.01,0.22,0.14,0.24,22.72,6.11,-51.96,0.9716041833009793,0.11457401787991431,-0.04602331295512533,0.20184142311112616
1633625323.0,0.0,-0.06,1.01,0.18,0.18,0.27,23.07,5.88,-51.17,0.9712818985615401,0.11431612183324948,-0.04512336311106712,0.20373310952626833
1633625323.0,0.0,-0.05,1.01,0.07,0.22,0.38,23.57,6.03,-50.82,0.9704760802132737,0.11555647413340817,-0.04481285215818535,0.2069171024859545
1633625323.0,-0.0,-0.06,1.02,0.36,0.07,0.65,23.07,6.26,-51.35,0.9702964138653698,0.11564081084217248,-0.04520388109388277,0.20762630190276482
1633625323.0,0.0,-0.06,1.01,0.07,-0.07,0.17,22.82,6.05,-51.68,0.969867615897468,0.11693298614106783,-0.04523418124173078,0.20889555579974567
1633625323.0,0.0,-0.06,1.02,0.33,-0.04,0.27,23.13,5.5,-50.95,0.969392779590558,0.11712447119428894,-0.04468459501490365,0.21109899121858458
1633625323.0,0.0,-0.05,1.01,0.15,0.14,0.45,22.98,5.59,-50.04,0.9690156012837635,0.11806801609151817,-0.044026951195972185,0.21243901622175423
1633625323.0,0.0,-0.05,1.01,0.29,0.11,0.27,24.02,5.88,-50.09,0.9685933064817167,0.12041484493892192,-0.04355173882660816,0.2131443590675803
1633625323.0,-0.0,-0.06,1.02,0.55,0.0,0.14,23.32,5.99,-50.65,0.9683446384927081,0.12122806606575828,-0.042161793789644166,0.21409063558414235
1633625323.0,-0.0,-0.05,1.02,0.29,0.25,0.17,22.65,5.85,-51.81,0.967854422255951,0.12177036506042961,-0.04152581411355899,0.21611432686162943
1633625323.0,0.0,-0.06,1.02,0.22,0.14,0.41,23.65,5.93,-51.49,0.9673815626291926,0.12184875235526703,-0.04045793110434306,0.2183779971639138
1633625324.0,0.0,-0.05,1.02,0.15,0.25,0.45,24.13,6.43,-50.82,0.9670868367710374,0.12250850726832281,-0.04004036784822936,0.21938888926665043
1633625324.0,0.0,-0.05,1.01,0.22,0.07,0.21,22.79,6.48,-51.41,0.9667251978335778,0.1230478709235941,-0.04075071822607212,0.22054702967589446
1633625324.0,0.0,-0.06,1.02,0.15,-0.14,0.27,23.69,6.17,-51.99,0.9665548723538888,0.12277922459241847,-0.039627012572828836,0.2216453036091564
1633625324.0,0.0,-0.06,1.01,0.07,0.25,0.21,23.4,6.11,-56.13,0.9661322379286643,0.12342204645646053,-0.03689418584417769,0.22359408832602293
1633625324.0,0.0,-0.06,1.02,0.33,0.54,0.34,23.09,6.36,-51.96,0.9658525038501413,0.12366134096597219,-0.036231836301661144,0.22477559386000906
1633625324.0,0.0,-0.06,1.02,0.15,0.14,0.24,24.03,5.63,-51.29,0.9656062973325976,0.12513840799191542,-0.035185448367885924,0.2251817968221033
1633625324.0,0.0,-0.06,1.02,0.4,0.14,0.07,23.97,6.1,-52.56,0.9651820645114458,0.12619785080850918,-0.034151115726013176,0.22656430895312019
1633625324.0,0.0,-0.05,1.01,0.33,0.18,0.27,23.41,6.08,-51.49,0.9649359314518688,0.12639764341443605,-0.03328329049913736,0.22762800026785185
1633625324.0,0.0,-0.06,1.01,0.15,0.18,0.21,23.44,5.77,-51.81,0.9644767577512448,0.1270392715493237,-0.03295019443944118,0.22925944239718257
1633625324.0,-0.0,-0.06,1.02,0.22,0.07,0.34,23.37,6.08,-51.51,0.9639065458172372,0.12788114900266243,-0.03205111841476142,0.23130782189282767
1633625324.0,0.0,-0.06,1.02,0.29,0.18,0.41,23.61,6.3,-51.56,0.9637186773686921,0.12882574597447838,-0.02964876343420363,0.23188615502371077
1633625324.0,0.0,-0.05,1.02,0.36,0.43,0.07,23.21,6.25,-51.05,0.9630457105803707,0.1303470922445793,-0.02838665435961996,0.23398032551990222
