1633625312,0.0,-0.05,1.01,0.18,0.14,0.24,23.68,6.26,-51.52
1633625313,-0.0,-0.05,1.01,0.11,0.11,0.34,23.55,5.99,-52.26
1633625313,0.0,-0.06,1.01,0.33,0.07,0.41,23.96,5.91,-50.95
1633625313,0.0,-0.05,1.01,0.26,-0.04,0.38,24.17,6.08,-52.31
1633625313,-0.0,-0.05,1.01,0.11,-0.22,0.03,23.85,6.37,-51.46
1633625313,-0.0,-0.05,1.01,0.11,-0.04,0.07,23.17,5.54,-52.05
1633625313,0.0,-0.05,1.01,0.51,-0.25,0.34,23.49,6.43,-51.56
1633625313,0.0,-0.05,1.01,0.04,0.0,0.34,23.83,6.54,-50.97
1633625313,-0.0,-0.06,1.01,0.26,0.25,0.17,23.34,5.82,-51.22
1633625313,-0.0,-0.05,1.01,0.4,-0.14,0.14,22.81,5.91,-51.05
1633625313,0.0,-0.05,1.01,-0.07,0.0,0.34,23.01,5.85,-50.69
1633625313,0.0,-0.05,1.01,0.26,0.0,0.27,23.99,6.05,-51.76
1633625313,0.0,-0.06,1.01,0.22,0.18,0.27,23.82,6.65,-51.49
1633625313,0.0,-0.06,1.01,0.18,-0.04,0.27,23.46,6.48,-51.09
1633625313,-0.0,-0.06,1.01,0.18,0.14,0.14,23.71,6.19,-51.05
1633625314,0.0,-0.05,1.01,0.33,0.11,0.27,23.82,5.88,-51.06
1633625314,0.0,-0.05,1.01,0.18,0.14,0.27,23.74,6.26,-51.86
1633625314,0.0,-0.06,1.01,0.07,0.0,0.24,23.83,5.77,-51.24
1633625314,0.0,-0.05,1.01,0.26,0.04,0.41,23.46,5.4,-51.16
1633625314,-0.0,-0.05,1.02,0.33,0.11,0.45,23.06,5.71,-50.69
1633625314,-0.0,-0.06,1.01,0.22,0.07,0.27,23.8,5.31,-51.21
1633625314,0.0,-0.05,1.02,0.26,0.25,0.34,24.13,6.05,-51.62
1633625314,-0.0,-0.06,1.01,0.04,0.0,0.31,23.04,5.56,-51.01
1633625314,0.0,-0.05,1.01,0.29,0.07,0.14,23.41,6.08,-51.21
1633625314,0.0,-0.06,1.01,0.26,0.0,0.1,23.41,5.73,-50.98
1633625314,0.0,-0.06,1.01,0.33,0.22,0.24,23.8,5.66,-51.05
1633625314,0.0,-0.06,1.01,0.33,-0.07,0.1,23.07,6.06,-51.91
1633625314,0.0,-0.06,1.02,0.22,0.07,0.41,23.6,6.1,-50.36
1633625314,0.0,-0.05,1.01,0.11,0.07,0.21,23.65,5.85,-51.32
1633625315,0.0,-0.06,1.01,0.22,-0.22,0.48,23.97,5.74,-51.16
1633625315,0.0,-0.06,1.01,0.22,0.07,0.21,23.29,5.66,-51.59
1633625315,-0.01,-0.05,1.01,0.11,0.14,0.27,23.24,6.03,-51.54
1633625315,0.0,-0.06,1.01,0.29,0.04,0.1,22.9,6.1,-51.49
1633625315,0.0,-0.05,1.01,0.11,0.04,0.17,24.05,6.2,-51.97
1633625315,0.0,-0.06,1.01,0.04,0.0,0.1,23.48,5.97,-52.31
1633625315,0.0,-0.05,1.01,0.29,-0.11,0.27,23.96,6.31,-52.04
1633625315,0.0,-0.05,1.01,0.15,-0.22,0.07,24.14,6.53,-50.5
1633625315,-0.0,-0.05,1.02,0.4,-0.04,0.17,23.43,6.2,-50.95
1633625315,0.0,-0.06,1.01,-0.04,0.11,0.24,23.63,6.13,-51.81
1633625315,-0.0,-0.06,1.02,0.26,0.18,0.31,23.58,6.33,-49.96
1633625315,0.0,-0.05,1.01,0.26,0.0,0.38,23.32,5.79,-51.06
1633625315,0.0,-0.05,1.02,0.36,-0.11,0.17,23.1,6.31,-51.25
1633625315,0.0,-0.05,1.01,0.22,0.0,0.24,23.83,5.8,-50.47
1633625316,0.0,-0.05,1.02,0.26,0.07,0.41,24.34,6.45,-51.81
1633625316,-0.0,-0.06,1.02,0.11,0.07,0.41,22.75,5.91,-51.65
1633625316,-0.0,-0.06,1.02,0.04,0.0,0.52,23.86,5.85,-51.19
1633625316,-0.0,-0.05,1.01,0.07,-0.14,0.24,23.17,6.36,-51.46
1633625316,0.0,-0.05,1.02,0.18,0.18,0.31,23.82,6.03,-51.35
1633625316,0.0,-0.06,1.01,0.33,0.07,0.31,24.13,5.56,-51.09
1633625316,0.0,-0.05,1.01,0.26,0.18,0.07,23.6,5.51,-51.17
1633625316,0.0,-0.05,1.02,0.0,0.04,0.21,23.82,6.19,-50.26
1633625316,0.0,-0.06,1.02,0.44,0.22,0.45,23.18,5.9,-50.65
1633625316,0.0,-0.06,1.01,0.0,0.36,0.14,22.76,5.51,-50.68
1633625316,0.0,-0.05,1.02,0.29,-0.04,0.34,22.89,5.99,-51.88
1633625316,0.0,-0.06,1.01,0.36,-0.07,0.24,23.3,5.88,-51.43
1633625316,0.0,-0.06,1.02,0.29,0.14,0.21,23.41,6.25,-51.84
1633625316,-0.0,-0.06,1.02,0.15,0.11,0.17,23.23,6.42,-52.16
1633625316,0.0,-0.06,1.01,0.29,0.14,0.38,23.46,6.31,-51.44
1633625317,0.0,-0.06,1.01,0.22,-9.07,0.41,23.04,5.59,-51.86
1633625317,-0.0,-0.05,1.02,0.15,0.22,0.1,23.24,6.4,-51.09
1633625317,0.0,-0.05,1.01,0.26,0.11,0.34,23.77,5.7,-51.03
1633625317,-0.0,-0.06,1.02,0.0,0.07,0.31,23.66,6.53,-49.56
1633625317,0.0,-0.06,1.01,0.0,-0.04,0.41,23.58,6.59,-52.44
1633625317,0.0,-0.05,1.02,0.15,-0.04,0.38,23.38,5.66,-48.28
1633625317,-0.0,-0.06,1.01,0.11,0.04,0.38,23.97,6.25,-51.05
1633625317,0.0,-0.05,1.02,0.33,0.11,0.41,23.65,6.31,-50.47
1633625317,0.0,-0.06,1.02,0.4,0.0,0.48,22.84,6.79,-51.48
1633625317,0.0,-0.05,1.01,0.18,-0.07,0.45,23.26,6.28,-51.11
1633625317,-0.0,-0.06,1.01,0.33,0.11,0.17,22.59,6.26,-51.37
1633625317,0.0,-0.06,1.02,-0.07,-0.14,0.31,23.68,5.97,-51.16
1633625317,0.0,-0.05,1.01,0.07,0.07,0.31,23.13,5.65,-51.92
1633625317,0.0,-0.06,1.01,0.33,0.14,0.41,23.77,6.0,-51.03
1633625318,0.0,-0.06,1.01,0.36,0.14,0.21,24.02,6.02,-50.53
1633625318,-0.0,-0.06,1.02,0.26,0.11,0.21,23.97,6.25,-51.29
1633625318,0.0,-0.06,1.01,0.26,0.22,0.31,23.3,6.14,-50.52
1633625318,0.0,-0.05,1.01,0.22,0.07,0.27,23.63,6.19,-51.0
1633625318,0.0,-0.05,1.01,0.47,0.18,0.27,24.22,6.28,-50.68
1633625318,0.0,-0.05,1.01,0.36,-0.11,0.52,23.54,5.68,-51.19
1633625318,0.0,-0.05,1.02,0.0,0.18,0.45,23.17,5.6,-50.76
1633625318,-0.0,-0.05,1.02,0.22,0.18,0.21,23.4,6.14,-50.89
